Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
98,0,-49.4143,,70.2751,-69.2403,92.5952,9.27697,,-19.337,-13.3882,19.1333,62.5387,65.5579,-58.4894,2.67398,-7.72121,-0.272534,-195.196,76.9295,-168.352,2.30229,895.469,-63.0952
99,0,-49.5264,,70.3038,-69.1205,93.4301,9.31837,,-19.3282,-13.4197,19.1314,63.0782,65.4997,-59.1119,2.6012,-7.6524,-0.329808,-195.401,76.972,-168.098,2.37297,895.553,-63.1418
100,0,-49.6338,,70.3116,-69.0057,94.2134,9.35605,,-19.3294,-13.4535,19.1106,63.5912,65.4504,-59.7028,2.53392,-7.58158,-0.376851,-195.616,77.0135,-167.844,2.54284,895.612,-63.1783
101,0,-49.7385,,70.3283,-68.881,94.9795,9.39749,,-19.322,-13.4851,19.109,64.0355,65.4038,-60.2142,2.47266,-7.51578,-0.409474,-195.816,77.0392,-167.615,2.67049,895.741,-63.2023
102,0,-49.8308,,70.3223,-68.7671,95.7003,9.43831,,-19.3077,-13.5078,19.1076,64.4083,65.3504,-60.6587,2.41058,-7.45383,-0.445178,-196.041,77.0481,-167.362,2.83019,895.927,-63.2165
103,0,-49.9233,,70.2577,-68.6738,96.3377,9.47714,,-19.3224,-13.5531,19.0761,64.7589,65.3043,-61.059,2.36089,-7.38262,-0.465242,-196.224,77.061,-167.159,3.07424,895.993,-63.1419
104,0,-49.9938,,70.1687,-68.5845,96.9246,9.51916,,-19.3226,-13.582,19.0499,65.1281,65.2525,-61.4766,2.30863,-7.31459,-0.501769,-196.429,77.0911,-166.914,3.32234,895.937,-63.0614
105,0,-50.0484,,70.0453,-68.5025,97.4515,9.5541,,-19.3297,-13.6006,18.9884,65.4885,65.2113,-61.8803,2.25974,-7.24113,-0.539387,-196.636,77.1284,-166.663,3.59291,895.884,-62.9301
106,0,-50.094,,69.8919,-68.4007,97.9254,9.58331,,-19.3224,-13.603,18.9336,65.8421,65.1843,-62.2783,2.21067,-7.17796,-0.571611,-196.851,77.1963,-166.415,3.79825,895.884,-62.8213
107,0,-50.1533,,69.7507,-68.3085,98.3879,9.62384,,-19.3196,-13.6181,18.8811,66.1485,65.157,-62.6126,2.17512,-7.10938,-0.583,-196.998,77.2277,-166.252,4.13341,895.994,-62.6679
108,0,-50.2091,,69.6173,-68.2043,98.8377,9.66534,,-19.3092,-13.6291,18.8398,66.4335,65.1319,-62.9246,2.13816,-7.04296,-0.592978,-197.126,77.2673,-166.111,4.3775,896.161,-62.5296
109,0,-50.269,,69.4928,-68.092,99.2743,9.69344,,-19.3031,-13.6438,18.801,66.6895,65.1079,-63.2223,2.09994,-6.99358,-0.595925,-197.254,77.3127,-165.977,4.50447,896.383,-62.451
110,0,-50.3287,,69.3621,-67.9916,99.6827,9.72737,,-19.2832,-13.6517,18.7829,66.932,65.0842,-63.4975,2.06396,-6.9477,-0.594902,-197.4,77.3448,-165.825,4.72249,896.517,-62.312
111,0,-50.3759,,69.2095,-67.9121,100.048,9.76219,,-19.289,-13.6753,18.7234,67.1491,65.0665,-63.7327,2.03364,-6.89151,-0.59433,-197.516,77.375,-165.702,5.03002,896.529,-62.1525
