Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
61,0,8.43741,,-14.814,-6.48418,-31.675,15.3093,,-17.2196,-7.06455,29.7159,3.32912,6.23063,2.51115,1.97931,-13.0695,-10.4205,-169.055,78.7123,172.302,4.83218,914.822,-27.6566
62,0,8.41553,,-14.8115,-6.48494,-31.662,15.3216,,-17.1942,-7.06165,29.7832,3.30854,6.24406,2.51728,1.93326,-13.0411,-10.415,-169.237,78.7409,172.468,4.91475,914.817,-27.7376
63,0,8.40839,,-14.8125,-6.46223,-31.6648,15.1715,,-17.2,-7.0917,30.0883,3.23719,6.25134,2.50995,1.93059,-13.0255,-10.3973,-169.608,78.7828,172.834,4.88178,914.824,-27.7473
64,0,8.41683,,-14.8243,-6.4367,-31.6672,15.0938,,-17.2096,-7.1034,30.2731,3.18381,6.24863,2.49571,1.91493,-12.9987,-10.3976,-169.873,78.8167,173.103,4.8918,914.891,-27.7986
65,0,8.42923,,-14.8263,-6.45016,-31.6395,15.2633,,-17.1666,-7.02991,30.6168,3.20146,6.28667,2.5593,1.88323,-12.9359,-10.3571,-169.739,78.8355,172.907,4.96918,915.132,-27.8331
66,0,8.44107,,-14.831,-6.41204,-31.6644,15.1029,,-17.2359,-7.08027,30.3605,3.15271,6.28941,2.48065,1.8709,-12.9344,-10.4148,-170.002,78.8845,173.239,4.87053,914.955,-27.8516
67,0,8.43201,,-14.8339,-6.41943,-31.6459,15.1871,,-17.2553,-7.08122,30.1366,3.17961,6.32065,2.49529,1.8456,-12.9107,-10.4132,-169.935,78.8967,173.158,4.95464,914.91,-27.8798
68,0,8.42921,,-14.8236,-6.42293,-31.6398,15.2564,,-17.2451,-7.0621,30.0222,3.20208,6.36257,2.47566,1.81574,-12.8917,-10.4417,-169.87,78.9217,173.111,5.0517,914.83,-27.9007
69,0,8.3968,,-14.8271,-6.43496,-31.6177,15.2845,,-17.2383,-7.05013,29.9243,3.22231,6.39275,2.46606,1.78962,-12.8757,-10.4566,-169.898,78.9542,173.144,5.19336,914.768,-27.9305
70,0,8.41207,,-14.8101,-6.44834,-31.6058,15.3071,,-17.2283,-7.03112,29.8506,3.22602,6.43644,2.46375,1.77668,-12.8645,-10.4672,-169.876,78.9853,173.126,5.36235,914.746,-27.9264
