Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
56,0,10.0047,,-14.8875,-12.1407,-19.3632,11.5051,,-21.0071,-14.0032,25.7206,-10.1525,9.63222,3.95867,-5.06913,-10.5081,-9.16159,37.5709,-72.9408,41.1572,750.52,900.436,-358.065
57,0,9.98011,,-14.8585,-12.1733,-19.3295,11.4836,,-21.0014,-14.0073,25.7346,-10.1647,9.65313,3.95124,-5.07238,-10.5216,-9.16603,37.602,-72.9065,41.1845,750.403,900.525,-357.908
58,0,9.95458,,-14.831,-12.1964,-19.2979,11.4618,,-20.9839,-14.0029,25.7639,-10.1635,9.68406,3.9277,-5.08323,-10.5354,-9.18872,37.653,-72.8893,41.2503,750.296,900.565,-357.8
59,0,9.93116,,-14.7926,-12.2287,-19.2599,11.45,,-20.9638,-13.9929,25.7937,-10.1535,9.72169,3.89571,-5.09538,-10.5412,-9.2198,37.7134,-72.8806,41.3328,750.156,900.571,-357.655
60,0,9.89904,,-14.7487,-12.2631,-19.2158,11.4362,,-20.9425,-13.9852,25.8385,-10.1472,9.76837,3.8802,-5.10514,-10.5456,-9.23332,37.7758,-72.8682,41.4029,750.034,900.546,-357.557
61,0,9.87127,,-14.6899,-12.304,-19.1709,11.4174,,-20.9289,-13.9744,25.8437,-10.147,9.81746,3.83977,-5.12448,-10.549,-9.27947,37.8377,-72.8495,41.4986,749.977,900.495,-357.456
62,0,9.82452,,-14.6497,-12.3493,-19.1173,11.3879,,-20.9091,-13.9707,25.8851,-10.1484,9.86831,3.82139,-5.13805,-10.5585,-9.29509,37.9158,-72.8257,41.5849,749.921,900.562,-357.323
63,0,9.77285,,-14.6052,-12.3997,-19.0598,11.3584,,-20.889,-13.9616,25.9157,-10.1493,9.92435,3.78897,-5.15611,-10.568,-9.32482,37.9845,-72.797,41.6773,749.868,900.671,-357.249
64,0,9.50298,,-14.4996,-12.5078,-19.0237,11.3129,,-20.867,-13.9686,25.9722,-10.0581,10.0389,3.69102,-5.20228,-10.6,-9.39511,38.0151,-72.6914,41.7499,749.933,900.905,-356.875
65,0,9.50409,,-14.459,-12.5675,-18.9569,11.263,,-20.8606,-13.952,25.9685,-10.0825,10.1052,3.69807,-5.20052,-10.6033,-9.4007,38.1675,-72.7242,41.9115,749.798,900.986,-356.912
66,0,9.49348,,-14.4216,-12.6216,-18.8921,11.2241,,-20.8443,-13.9378,25.9872,-10.0884,10.177,3.67983,-5.20293,-10.6108,-9.42072,38.2412,-72.7178,42.0026,749.695,901.06,-356.871
67,0,9.2246,,-14.3078,-12.7364,-18.8503,11.1869,,-20.8158,-13.9389,26.051,-9.9732,10.3232,3.56111,-5.25076,-10.6376,-9.51455,38.2584,-72.6316,42.083,749.853,901.088,-356.538
68,0,9.03313,,-14.2014,-12.8497,-18.8057,11.1544,,-20.7891,-13.9304,26.1141,-9.88352,10.4676,3.49924,-5.27363,-10.6499,-9.56465,38.3588,-72.6298,42.224,749.885,901.103,-356.393
69,0,8.90429,,-14.104,-12.9549,-18.7664,11.1352,,-20.773,-13.9176,26.1423,-9.8134,10.6072,3.44543,-5.28737,-10.6548,-9.61871,38.4202,-72.6377,42.3303,749.87,901.206,-356.312
70,0,8.80172,,-14.0309,-13.0509,-18.7287,11.1109,,-20.7619,-13.8961,26.1546,-9.76059,10.7409,3.41004,-5.29003,-10.6551,-9.6554,38.4869,-72.6514,42.4283,749.804,901.341,-356.236
71,0,8.71985,,-13.9694,-13.135,-18.6942,11.1026,,-20.7497,-13.8723,26.1677,-9.69415,10.879,3.37194,-5.29521,-10.6487,-9.70056,38.5481,-72.6909,42.5248,749.738,901.459,-356.176
