Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
93,0,8.31447,,-15.7381,-7.12775,-33.1579,14.0073,,-17.5169,-0.127351,12.2722,1.08891,6.79582,3.08715,-0.999186,-14.8324,-11.7082,173.743,84.7667,-170.976,-122.582,911.845,-32.5459
94,0,8.32084,,-15.7276,-7.13674,-33.1593,13.9982,,-17.514,-0.119864,12.2757,1.084,6.80382,3.07878,-0.997638,-14.8286,-11.7155,173.753,84.768,-170.981,-122.64,911.789,-32.5917
95,0,8.32997,,-15.7189,-7.13793,-33.1646,13.9986,,-17.5165,-0.121994,12.2679,1.08106,6.81037,3.07554,-0.99685,-14.8261,-11.7218,173.809,84.7683,-171.036,-122.722,911.738,-32.6566
96,0,8.32731,,-15.715,-7.1413,-33.1642,14.0037,,-17.5209,-0.129802,12.2648,1.08354,6.81475,3.08099,-0.995168,-14.8225,-11.7168,173.9,84.7674,-171.135,-122.835,911.736,-32.738
97,0,8.34008,,-15.692,-7.15005,-33.1777,14.0136,,-17.5151,-0.132328,12.1857,1.08722,6.82047,3.0496,-1.00483,-14.8312,-11.7513,174.031,84.7637,-171.236,-122.898,911.748,-32.7656
98,0,8.32534,,-15.6797,-7.15485,-33.1901,13.9789,,-17.5402,-0.163287,11.9032,1.0868,6.81283,2.99002,-1.02472,-14.8534,-11.8086,173.953,84.7503,-171.106,-122.986,911.684,-32.8538
99,0,8.31228,,-15.669,-7.18848,-33.1678,14.0221,,-17.506,-0.146523,12.0924,1.0933,6.82703,3.04511,-1.00539,-14.849,-11.7556,174.116,84.7386,-171.324,-123.029,911.818,-32.9016
100,0,8.2889,,-15.6543,-7.21005,-33.1595,13.9763,,-17.4974,-0.148356,12.21,1.08716,6.83942,3.04139,-0.997083,-14.8535,-11.7552,173.939,84.7328,-171.145,-123.03,911.864,-32.9091
101,0,8.25257,,-15.6421,-7.24849,-33.139,13.9949,,-17.48,-0.147301,12.2896,1.10074,6.85125,3.02656,-1.01111,-14.8502,-11.7743,173.888,84.7184,-171.081,-122.952,911.899,-32.9631
102,0,8.24241,,-15.6223,-7.27096,-33.1317,13.9828,,-17.4779,-0.149112,12.3158,1.09735,6.87539,3.01602,-1.01625,-14.8463,-11.7803,173.809,84.7136,-170.996,-122.908,912.007,-33.0087
103,0,8.23403,,-15.623,-7.27115,-33.1316,13.9729,,-17.4736,-0.145492,12.3045,1.0885,6.88296,3.00511,-1.02484,-14.8414,-11.7898,173.695,84.7114,-170.874,-122.934,912.041,-33.0436
104,0,8.23517,,-15.6228,-7.26702,-33.135,13.9632,,-17.479,-0.148037,12.2479,1.08073,6.8933,3.00906,-1.02936,-14.8361,-11.7858,173.652,84.7146,-170.839,-123.055,912.008,-33.1076
105,0,8.24675,,-15.6267,-7.25527,-33.1487,13.973,,-17.4748,-0.15442,12.168,1.08124,6.89247,2.99776,-1.03654,-14.8417,-11.7973,173.769,84.7213,-170.949,-123.215,911.939,-33.1652
106,0,8.25062,,-15.6293,-7.24781,-33.1556,13.9649,,-17.4737,-0.163747,12.1746,1.07259,6.88916,2.99866,-1.04178,-14.8418,-11.7947,173.761,84.7251,-170.947,-123.384,911.836,-33.2569
107,0,8.24782,,-15.6119,-7.26889,-33.1519,13.9802,,-17.4564,-0.158666,12.1874,1.0747,6.90396,2.99891,-1.04649,-14.8428,-11.7976,173.809,84.7245,-170.995,-123.422,911.785,-33.2579
108,0,8.23585,,-15.5932,-7.2939,-33.1412,13.9856,,-17.4584,-0.155799,12.1998,1.08046,6.93085,3.00277,-1.05184,-14.8309,-11.7974,173.82,84.7337,-171.013,-123.468,911.836,-33.3028
