Joints
100
,,EXO_pre_exp:L_Femur_L_Tibia,EXO_pre_exp:L_Foot_L_Toe,EXO_pre_exp:L_Tibia_L_Foot,,,EXO_pre_exp:R_Femur_R_Tibia,EXO_pre_exp:R_Foot_R_Toe,EXO_pre_exp:R_Tibia_R_Foot,,,EXO_pre_exp:Root_L_Femur,,,EXO_pre_exp:Root_R_Femur,,,EXO_pre_exp:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
55,0,80.0383,,-27.3633,-7.99113,-40.7047,79.6915,,-25.9449,5.41055,33.3385,-34.1739,-19.6327,8.81397,-38.8721,-1.29747,-13.8902,-43.014,47.8515,31.3251,-2424.39,756.534,-48.0955
56,0,80.0161,,-27.3732,-7.98503,-40.7027,79.6896,,-25.9507,5.40979,33.3362,-34.185,-19.6393,8.81677,-38.8904,-1.3052,-13.8916,-43.0149,47.8686,31.3189,-2424.45,756.463,-48.1811
57,0,80.0283,,-27.369,-7.96982,-40.7015,79.6801,,-25.9553,5.41575,33.3351,-34.1956,-19.6565,8.81533,-38.9086,-1.3063,-13.884,-42.9922,47.8611,31.2995,-2424.44,756.501,-48.1517
58,0,80.0249,,-27.3847,-7.98486,-40.7012,79.6638,,-25.9555,5.41016,33.3316,-34.1857,-19.6508,8.806,-38.8994,-1.30715,-13.9003,-43.0042,47.8424,31.309,-2424.36,756.535,-48.2708
59,0,80.033,,-27.3759,-7.96254,-40.6998,79.6766,,-25.9593,5.41835,33.3325,-34.1577,-19.646,8.82076,-38.8865,-1.31769,-13.883,-43.0443,47.8297,31.3263,-2424.36,756.503,-48.2018
60,0,79.9704,,-27.3824,-8.06001,-40.71,79.6516,,-25.9388,5.44787,33.3433,-34.1336,-19.684,8.84539,-38.9217,-1.30363,-13.8843,-42.9593,47.7666,31.2711,-2424.35,756.574,-48.3649
61,0,79.9852,,-27.3966,-8.06422,-40.7087,79.6767,,-25.9274,5.44476,33.3472,-34.141,-19.6864,8.81995,-38.8978,-1.30904,-13.8989,-43.0495,47.8065,31.3454,-2424.41,756.579,-48.354
62,0,80.0039,,-27.3896,-8.05146,-40.7081,79.6762,,-25.9228,5.44434,33.3489,-34.1581,-19.708,8.81369,-38.9131,-1.30664,-13.9088,-43.0448,47.8135,31.3516,-2424.42,756.508,-48.3514
63,0,79.9934,,-27.4002,-8.05659,-40.7074,79.6743,,-25.9201,5.4305,33.3475,-34.1613,-19.7069,8.80423,-38.9141,-1.32364,-13.9366,-43.0685,47.8363,31.3772,-2424.41,756.495,-48.3784
64,0,80.0023,,-27.4016,-8.04775,-40.7062,79.646,,-25.9365,5.41428,33.3387,-34.2018,-19.7205,8.7814,-38.9253,-1.33322,-13.9461,-43.0574,47.8671,31.3886,-2424.52,756.547,-48.3122
65,0,79.9985,,-27.3968,-8.04135,-40.7061,79.6559,,-25.9359,5.40782,33.3388,-34.1991,-19.7253,8.7784,-38.9408,-1.34803,-13.9528,-43.0526,47.8709,31.3841,-2424.49,756.564,-48.3273
66,0,80.0576,,-27.398,-8.00866,-40.7022,79.6464,,-25.9371,5.39271,33.3357,-34.211,-19.7184,8.76016,-38.9129,-1.3735,-13.9569,-43.1091,47.898,31.4297,-2424.65,756.63,-48.2614
67,0,80.0129,,-27.3912,-8.05829,-40.7087,79.652,,-25.9384,5.40337,33.3383,-34.2155,-19.753,8.7613,-38.9691,-1.33776,-13.9656,-43.0202,47.8334,31.3681,-2424.45,756.369,-48.5324
68,0,80.0402,,-27.3796,-8.05115,-40.7094,79.6662,,-25.9331,5.40476,33.34,-34.2067,-19.7586,8.7536,-38.94,-1.34399,-13.9589,-43.0955,47.8426,31.4171,-2424.54,756.315,-48.4987
69,0,80.0884,,-27.3775,-8.05907,-40.7106,79.6935,,-25.9019,5.41448,33.35,-34.1949,-19.7607,8.73387,-38.8915,-1.36057,-13.9667,-43.2062,47.8328,31.4979,-2424.54,756.28,-48.5148
70,0,80.073,,-27.3724,-8.10188,-40.716,79.6906,,-25.911,5.42298,33.3521,-34.2034,-19.7952,8.73078,-38.938,-1.3392,-13.9702,-43.1509,47.7981,31.4578,-2424.52,756.418,-48.8106
71,0,80.0804,,-27.3876,-8.09676,-40.7135,79.6986,,-25.9141,5.41329,33.3525,-34.2143,-19.7906,8.72297,-38.9015,-1.3672,-13.9807,-43.2487,47.8537,31.5338,-2424.71,756.496,-48.6969
72,0,80.0985,,-27.3943,-8.08091,-40.7109,79.6889,,-25.9247,5.41231,33.353,-34.247,-19.8019,8.71521,-38.8946,-1.38381,-13.9804,-43.2732,47.8839,31.5597,-2424.85,756.524,-48.6301
73,0,80.1091,,-27.407,-8.06133,-40.7071,79.6833,,-25.9327,5.39771,33.3505,-34.2721,-19.8054,8.70737,-38.8964,-1.40104,-13.9994,-43.2846,47.9089,31.5697,-2424.9,756.482,-48.6323
74,0,80.1182,,-27.41,-8.00214,-40.6999,79.6878,,-25.9496,5.39317,33.3469,-34.2916,-19.8192,8.73567,-38.9117,-1.41321,-13.9996,-43.288,47.9502,31.576,-2424.94,756.437,-48.5427
75,0,80.1269,,-27.4209,-8.00257,-40.6986,79.6709,,-25.9357,5.39295,33.3485,-34.3004,-19.8102,8.71603,-38.9036,-1.42966,-14.0111,-43.2737,47.9563,31.5678,-2424.85,756.444,-48.4982
76,0,80.1226,,-27.4181,-7.98182,-40.6966,79.6588,,-25.9619,5.38558,33.3406,-34.2973,-19.809,8.72877,-38.9153,-1.43728,-14.0078,-43.2585,47.9596,31.5415,-2424.81,756.502,-48.6051
77,0,80.1241,,-27.4124,-7.96209,-40.6951,79.6662,,-25.9682,5.39387,33.342,-34.2834,-19.8044,8.73967,-38.8985,-1.44796,-13.9919,-43.2791,47.9635,31.5495,-2424.77,756.478,-48.533
78,0,80.1405,,-27.4124,-7.94921,-40.6936,79.6695,,-25.9662,5.39339,33.3429,-34.2605,-19.7948,8.74771,-38.8716,-1.45553,-13.9962,-43.306,47.9373,31.5581,-2424.73,756.475,-48.5798
79,0,80.1598,,-27.417,-7.95462,-40.6937,79.669,,-25.9424,5.4059,33.351,-34.2466,-19.7887,8.74049,-38.8339,-1.46001,-13.9979,-43.3514,47.9228,31.593,-2424.69,756.431,-48.5612
80,0,80.1394,,-27.4285,-8.03461,-40.7013,79.6569,,-25.926,5.42925,33.3607,-34.2476,-19.8142,8.72857,-38.8637,-1.42082,-14.0136,-43.2814,47.8716,31.5595,-2424.59,756.392,-48.8051
