Joints
100
,,EXO_pre_exp:L_Femur_L_Tibia,EXO_pre_exp:L_Foot_L_Toe,EXO_pre_exp:L_Tibia_L_Foot,,,EXO_pre_exp:R_Femur_R_Tibia,EXO_pre_exp:R_Foot_R_Toe,EXO_pre_exp:R_Tibia_R_Foot,,,EXO_pre_exp:Root_L_Femur,,,EXO_pre_exp:Root_R_Femur,,,EXO_pre_exp:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
35,0,78.1943,,-33.6096,-2.81084,-37.2893,77.4128,,-33.5269,10.5507,37.9777,-47.5267,-13.499,5.01748,-46.9184,0.584106,-15.6059,-46.5581,79.2048,44.9007,-2368.49,758.754,-68.1773
36,0,78.223,,-33.6756,-2.85966,-37.3198,77.4022,,-33.7554,10.3989,37.9388,-47.9293,-13.5848,5.09669,-47.198,0.462622,-15.5382,-45.35,79.5995,43.6317,-2367.76,758.975,-67.5284
37,0,78.1943,,-33.7564,-2.95374,-37.3498,77.6674,,-33.7829,10.3093,37.9671,-48.1809,-13.6511,5.1652,-47.5399,0.346669,-15.4606,-44.2661,79.9033,42.4805,-2366.91,759.491,-66.7839
38,0,78.2603,,-33.8468,-2.99731,-37.3754,77.6451,,-33.9231,10.1833,37.9596,-48.6065,-13.7243,5.17652,-47.8947,0.329979,-15.3987,-42.7212,80.2084,40.9278,-2366.67,759.083,-66.5606
39,0,78.2692,,-33.9339,-3.07939,-37.4037,77.7897,,-34.0058,10.0689,37.9684,-48.9829,-13.7907,5.24065,-48.3085,0.293043,-15.329,-41.1127,80.5353,39.2925,-2366.19,758.803,-66.0524
40,0,78.2779,,-34.0417,-3.14025,-37.4258,77.8449,,-34.0779,9.99743,37.9846,-49.3839,-13.8564,5.27695,-48.719,0.295825,-15.2893,-39.2498,80.8763,37.4311,-2365.61,758.698,-65.3433
41,0,78.32,,-34.1506,-3.20946,-37.4502,77.9638,,-34.14,9.95811,38.0019,-49.7516,-13.9114,5.31739,-49.1189,0.282728,-15.2716,-37.6262,81.1909,35.806,-2364.95,758.446,-64.4492
42,0,78.3196,,-34.2365,-3.2115,-37.4775,77.9575,,-34.2313,9.85312,38.0062,-50.2328,-13.9499,5.33973,-49.5694,0.27683,-15.1686,-34.5434,81.4795,32.7215,-2364.52,758.712,-64.6105
43,0,78.3167,,-34.3356,-3.22062,-37.5031,77.991,,-34.2939,9.7466,38.0181,-50.7201,-13.9899,5.365,-50.0466,0.287163,-15.0843,-31.5549,81.802,29.7389,-2364.01,758.82,-64.1147
44,0,78.3242,,-34.4122,-3.22391,-37.5339,77.9612,,-34.3875,9.62834,38.0217,-51.2592,-14.0353,5.39657,-50.5569,0.306619,-14.9849,-27.853,82.0928,26.0382,-2363.5,758.877,-63.8302
45,0,78.2659,,-34.5088,-3.23691,-37.5619,77.9697,,-34.4699,9.48427,38.0163,-51.7754,-14.0513,5.40682,-51.0945,0.295475,-14.917,-23.8872,82.3732,22.1125,-2363.02,758.993,-63.5044
46,0,78.1933,,-34.5899,-3.25276,-37.5942,77.9584,,-34.5575,9.34837,38.0147,-52.3314,-14.081,5.42783,-51.6587,0.292753,-14.8501,-19.2979,82.6433,17.5447,-2362.54,759.136,-63.1291
47,0,78.1167,,-34.6627,-3.27355,-37.6297,77.936,,-34.6527,9.21009,38.0142,-52.9364,-14.1153,5.43602,-52.2518,0.281689,-14.7863,-14.0522,82.8856,12.3278,-2362.02,759.477,-62.7112
48,0,78.0665,,-34.6847,-3.38448,-37.7045,77.9145,,-34.7587,9.07523,38.018,-53.5987,-14.1683,5.46356,-52.8351,0.278979,-14.7359,-8.49838,83.0412,6.80833,-2361.3,759.717,-62.5369
49,0,77.9394,,-34.7987,-3.38525,-37.728,77.8158,,-34.872,8.92374,38.0146,-54.3522,-14.2215,5.41846,-53.5162,0.278444,-14.7035,-1.20051,83.2967,-0.464842,-2360.98,760.329,-61.857
50,0,78.0857,,-34.6884,-3.75565,-37.9057,77.6813,,-35.0795,8.82824,38.009,-55.1314,-14.3327,5.49913,-54.0847,0.334138,-14.7011,4.21944,83.0865,-5.7815,-2359.73,760.004,-62.4672
51,0,77.9434,,-34.7021,-4.02605,-38.0328,77.8062,,-35.1358,8.72656,38.0352,-55.8278,-14.4129,5.51941,-54.781,0.301988,-14.7168,11.0053,83.1671,-12.5091,-2359.16,760.592,-61.52
52,0,77.7054,,-34.8609,-3.93561,-38.0502,77.7093,,-35.2416,8.56245,38.0179,-56.5537,-14.4193,5.48816,-55.5284,0.160985,-14.6903,19.4518,83.23,-21.0031,-2359.12,761.045,-60.1371
53,0,77.717,,-34.8475,-4.16121,-38.1856,77.479,,-35.4287,8.45814,38.0048,-57.3882,-14.5163,5.52214,-56.1837,0.154429,-14.7146,25.4911,82.801,-26.9512,-2357.85,761.293,-60.7155
54,0,77.5436,,-34.9004,-4.33478,-38.2932,77.5075,,-35.4922,8.35762,38.0351,-58.075,-14.5717,5.54154,-56.8913,0.0841983,-14.7378,31.8903,82.4952,-33.316,-2356.81,762.286,-60.0123
55,0,77.377,,-34.9568,-4.39558,-38.3881,77.3939,,-35.6408,8.21347,38.0408,-58.8215,-14.6172,5.58004,-57.6361,-0.00764597,-14.7386,37.9145,82.0368,-39.3363,-2355.91,763.323,-59.5426
56,0,77.1091,,-35.1566,-4.20426,-38.3794,77.1136,,-35.8309,8.05943,38.0297,-59.6123,-14.5904,5.54422,-58.3967,-0.203023,-14.6418,45.1325,81.5515,-46.6385,-2355.44,764.357,-58.1626
57,0,76.9017,,-35.2491,-3.99346,-38.4016,77.05,,-35.933,7.95788,38.0596,-60.193,-14.5612,5.67433,-59.0189,-0.418247,-14.5715,48.9045,80.9518,-50.4832,-2353.88,765.352,-57.4883
58,0,76.7054,,-35.3667,-3.97844,-38.4412,76.8347,,-36.0348,7.9047,38.0985,-60.808,-14.5382,5.72043,-59.637,-0.560843,-14.5535,52.1365,80.2677,-53.7097,-2352.49,766.298,-57.3273
59,0,76.5272,,-35.4905,-3.98425,-38.4811,76.6215,,-36.0562,7.85399,38.148,-61.3965,-14.5086,5.7571,-60.1637,-0.703593,-14.6226,55.1593,79.6106,-56.7114,-2350.88,767.151,-57.0454
60,0,76.2607,,-35.5979,-4.00247,-38.5257,76.3669,,-36.1215,7.83393,38.2013,-62.0201,-14.4951,5.79714,-60.7864,-0.837168,-14.6426,58.1499,78.8557,-59.6862,-2349.16,768.622,-56.6766
61,0,75.597,,-35.6507,-3.81388,-38.5706,75.5449,,-36.1654,7.87659,38.2639,-63.1423,-14.4519,5.94616,-61.9694,-0.90405,-14.4838,61.7757,77.0692,-63.2029,-2346.03,772.846,-56.6588
62,0,75.2162,,-35.6767,-3.68694,-38.6316,74.9405,,-36.1945,7.90424,38.3195,-63.8706,-14.3382,6.0571,-62.7186,-0.984082,-14.3718,63.0791,76.0027,-64.4222,-2345.52,774.64,-56.7937
63,0,74.7557,,-35.7441,-3.61862,-38.6824,74.6164,,-36.1294,7.94445,38.4092,-64.3897,-14.2381,6.13744,-63.3368,-1.07266,-14.3542,64.6498,75.1031,-65.9407,-2343.78,776.95,-56.551
64,0,74.4124,,-35.7721,-3.55464,-38.7363,74.2996,,-36.1295,7.95281,38.4766,-64.8828,-14.1774,6.06406,-63.8155,-1.16935,-14.4603,66.2154,74.4637,-67.4865,-2343.07,778.186,-56.9011
65,0,73.9965,,-35.8314,-3.50693,-38.7799,73.7555,,-36.2499,7.92098,38.5016,-65.3949,-14.1389,5.96591,-64.2404,-1.25319,-14.5882,67.795,73.6868,-68.9677,-2341.49,779.968,-56.9812
66,0,73.5694,,-35.8942,-3.45186,-38.8186,73.4599,,-36.2616,7.93249,38.5735,-65.6789,-14.0984,5.90886,-64.5872,-1.36135,-14.6986,68.942,73.0437,-70.0577,-2339.38,782.181,-57.0034
67,0,73.3387,,-35.9508,-3.35217,-38.8585,72.9463,,-36.3405,7.9475,38.622,-66.0127,-14.0512,5.83526,-64.8168,-1.41988,-14.7917,69.5319,72.4841,-70.5957,-2338.15,783.695,-57.6611
68,0,73.3348,,-36.0182,-3.38558,-38.9001,72.9308,,-36.5063,7.95607,38.6738,-65.9374,-14.0747,5.71092,-64.628,-1.56865,-14.9216,70.1344,72.6809,-71.2865,-2337.63,783.607,-57.8078
69,0,73.1549,,-36.0856,-3.44109,-38.9444,72.8517,,-36.651,7.98726,38.7376,-65.809,-14.1261,5.71038,-64.4709,-1.70741,-14.9794,70.6202,72.6078,-71.794,-2335.62,784.853,-57.2616
70,0,72.9887,,-36.1483,-3.46216,-38.9926,72.5304,,-36.8118,7.99382,38.7766,-65.7831,-14.1338,5.69579,-64.2842,-1.8843,-15.0437,71.1611,72.4011,-72.3726,-2333.07,786.567,-57.2005
71,0,71.7122,,-36.4383,-3.06981,-38.8881,71.6444,,-36.8326,8.01829,38.8228,-66.1262,-14.0853,5.82128,-64.9643,-2.02339,-14.8803,72.2899,70.8851,-73.505,-2329.29,790.843,-57.001
72,0,70.9014,,-36.5989,-2.78516,-38.8223,70.954,,-36.8293,8.03591,38.8803,-66.1104,-14.0062,5.86335,-65.0856,-2.16316,-14.8255,72.7388,70.1766,-73.9508,-2326.76,793.729,-57.2378
73,0,70.2504,,-36.6907,-2.56872,-38.7787,70.375,,-36.8164,8.071,38.9485,-65.9454,-13.9387,5.85543,-64.9874,-2.28367,-14.8161,73.0821,69.73,-74.2954,-2324.19,796.611,-57.4451
74,0,69.5259,,-36.8313,-2.37016,-38.7255,69.5224,,-36.8609,8.12336,39.0022,-65.7395,-13.8402,5.95552,-64.8829,-2.3559,-14.7155,73.0209,69.0383,-74.1204,-2320.26,800.44,-57.3437
75,0,69.0179,,-36.8737,-2.19473,-38.6972,68.9274,,-36.8747,8.12045,39.0442,-65.5548,-13.7924,5.85379,-64.6031,-2.46141,-14.7887,73.5055,68.8822,-74.6525,-2318.78,802.284,-57.9854
76,0,68.5248,,-37,-2.13699,-38.6614,68.5048,,-36.8522,8.1261,39.1062,-65.6548,-13.8017,6.12725,-64.8531,-2.60417,-14.528,73.5835,68.1092,-74.7717,-2315.71,804.756,-56.7456
77,0,68.1646,,-37.0954,-2.10812,-38.6357,67.9579,,-36.8243,8.09877,39.1475,-65.7742,-13.8125,6.33584,-64.9333,-2.73501,-14.352,73.7249,67.5422,-75.0328,-2313.5,806.528,-56.5095
78,0,67.6734,,-37.0448,-2.41119,-38.6789,67.4649,,-36.6835,8.16595,39.2345,-65.2548,-13.87,5.90147,-64.3653,-2.64325,-14.8748,74.1703,67.7289,-75.2308,-2310.87,809.231,-59.7343
