Joints
100
,,Welding_hxy0727:L_Femur_L_Tibia,Welding_hxy0727:L_Foot_L_Toe,Welding_hxy0727:L_Tibia_L_Foot,,,Welding_hxy0727:R_Femur_R_Tibia,Welding_hxy0727:R_Foot_R_Toe,Welding_hxy0727:R_Tibia_R_Foot,,,Welding_hxy0727:Root_L_Femur,,,Welding_hxy0727:Root_R_Femur,,,Welding_hxy0727:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
50,0,-9.91007,,-11.7421,-2.12112,-48.9964,8.4158,,-29.7677,24.487,62.1844,-3.33893,-2.8148,5.94492,-13.1559,-37.9419,-9.92413,121.913,74.0213,-121.747,-48.8825,874.123,-134.958
51,0,-9.92335,,-11.743,-2.11947,-48.9946,8.42832,,-29.7637,24.4857,62.1818,-3.31776,-2.81883,5.95474,-13.1383,-37.9465,-9.91637,121.955,74.0319,-121.794,-48.8425,874.093,-134.904
52,0,-9.92364,,-11.7412,-2.12051,-48.9917,8.41528,,-29.7617,24.4859,62.1806,-3.30983,-2.81535,5.95483,-13.1211,-37.9487,-9.91228,121.954,74.0405,-121.792,-48.7566,874.009,-134.896
53,0,-9.93668,,-11.7384,-2.12814,-48.9893,8.43327,,-29.7414,24.4876,62.1802,-3.31007,-2.80224,5.92652,-13.1511,-37.9404,-9.94988,121.964,74.0401,-121.778,-48.7227,873.988,-134.903
54,0,-9.92887,,-11.7403,-2.12968,-48.9878,8.42316,,-29.7389,24.4912,62.1798,-3.31774,-2.79514,5.91637,-13.1577,-37.9377,-9.95826,121.945,74.0405,-121.751,-48.7629,874.027,-134.953
55,0,-9.9084,,-11.7405,-2.13156,-48.9855,8.4011,,-29.7482,24.4909,62.1768,-3.32307,-2.79462,5.92422,-13.1419,-37.9443,-9.94262,121.936,74.0454,-121.748,-48.8347,874.122,-134.926
56,0,-9.88266,,-11.7291,-2.1468,-48.9791,8.40253,,-29.7466,24.4916,62.175,-3.335,-2.78949,5.92599,-13.1354,-37.9485,-9.93713,121.975,74.0426,-121.791,-48.8755,874.178,-134.924
57,0,-9.85425,,-11.7197,-2.16013,-48.9733,8.41471,,-29.7294,24.5206,62.1957,-3.44173,-2.76611,5.92832,-13.2348,-37.9625,-9.94086,121.808,73.9985,-121.625,-49.279,874.281,-134.758
58,0,-9.90507,,-11.7026,-2.18343,-48.9624,8.42183,,-29.7244,24.5188,62.1939,-3.42864,-2.76203,5.92388,-13.2476,-37.9642,-9.95193,121.824,73.9645,-121.647,-49.0168,874.212,-134.919
59,0,-9.93394,,-11.6984,-2.18827,-48.9552,8.41,,-29.7296,24.5162,62.1923,-3.41573,-2.76268,5.93547,-13.2361,-37.9705,-9.93878,121.83,73.9645,-121.662,-49.0442,874.151,-134.882
60,0,-9.93587,,-11.7035,-2.18686,-48.9543,8.40671,,-29.7336,24.5145,62.1887,-3.41131,-2.75596,5.92148,-13.2462,-37.9697,-9.952,121.823,73.9684,-121.642,-49.0669,874.081,-134.904
61,0,-9.93514,,-11.7094,-2.18269,-48.9566,8.39733,,-29.7435,24.5118,62.1834,-3.39346,-2.76273,5.92702,-13.2189,-37.9743,-9.94073,121.856,73.9841,-121.676,-49.0799,874.06,-134.882
62,0,-9.9174,,-11.7052,-2.18852,-48.9535,8.40444,,-29.7459,24.5112,62.1802,-3.39265,-2.75964,5.92795,-13.2118,-37.9765,-9.94091,121.872,73.9909,-121.695,-49.0481,874.081,-134.907
63,0,-9.94014,,-11.7134,-2.18232,-48.9593,8.41663,,-29.7335,24.5118,62.1769,-3.36977,-2.75981,5.91191,-13.2162,-37.9728,-9.96197,121.906,73.9965,-121.712,-48.9939,874.13,-134.906
64,0,-9.93089,,-11.7028,-2.19789,-48.9539,8.42344,,-29.7221,24.5133,62.176,-3.37545,-2.75579,5.90858,-13.2182,-37.9731,-9.96904,121.937,73.9984,-121.742,-49.0051,874.186,-134.91
65,0,-9.92929,,-11.6898,-2.21581,-48.9457,8.43269,,-29.7064,24.5159,62.1773,-3.39248,-2.74394,5.89911,-13.2394,-37.9719,-9.98447,121.943,73.9858,-121.74,-49.021,874.187,-134.886
