Joints
100
,,Welding_hxy0727:L_Femur_L_Tibia,Welding_hxy0727:L_Foot_L_Toe,Welding_hxy0727:L_Tibia_L_Foot,,,Welding_hxy0727:R_Femur_R_Tibia,Welding_hxy0727:R_Foot_R_Toe,Welding_hxy0727:R_Tibia_R_Foot,,,Welding_hxy0727:Root_L_Femur,,,Welding_hxy0727:Root_R_Femur,,,Welding_hxy0727:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
55,0,-10.3478,,-10.1961,-0.312246,-47.8569,8.16865,,-26.8365,23.1866,59.5144,-7.17659,9.71995,6.83643,-17.836,-34.5416,-9.74498,110.084,72.6595,-111.181,-744.787,880.983,-399.271
56,0,-10.3825,,-10.218,-0.288175,-47.8655,8.18883,,-26.8428,23.2009,59.5201,-7.13723,9.70084,6.88194,-17.7911,-34.5671,-9.69853,110.111,72.677,-111.246,-744.637,880.971,-399.169
57,0,-10.2969,,-10.1715,-0.365561,-47.8612,8.19911,,-26.8224,23.2115,59.5194,-7.16075,9.76771,6.74456,-17.8909,-34.5465,-9.85621,110.138,72.6634,-111.157,-744.574,881.24,-399.426
58,0,-10.3867,,-10.2305,-0.28298,-47.8737,8.2568,,-26.8374,23.2288,59.5309,-7.12551,9.71041,6.91139,-17.7972,-34.5994,-9.68225,110.136,72.6999,-111.3,-744.661,881.033,-399.153
59,0,-10.3587,,-10.2404,-0.273128,-47.8813,8.2395,,-26.8377,23.2379,59.5328,-7.11868,9.71073,6.9275,-17.7584,-34.6196,-9.6606,110.126,72.7153,-111.3,-744.526,881.029,-399.136
60,0,-10.3388,,-10.2239,-0.306273,-47.8837,8.20514,,-26.8328,23.2507,59.5346,-7.1071,9.72387,6.89057,-17.7416,-34.6237,-9.6996,110.221,72.7172,-111.355,-744.478,880.995,-399.067
61,0,-10.2721,,-10.1673,-0.388572,-47.8801,8.147,,-26.8314,23.2407,59.5219,-7.10692,9.76052,6.80406,-17.7548,-34.6351,-9.77956,110.284,72.7273,-111.333,-744.494,881.132,-399.078
62,0,-10.3091,,-10.146,-0.425733,-47.8817,8.13684,,-26.8389,23.251,59.5225,-7.08312,9.75785,6.80428,-17.7321,-34.6506,-9.7855,110.381,72.7266,-111.427,-744.478,881.102,-398.982
63,0,-10.397,,-10.2046,-0.346574,-47.8906,8.21263,,-26.8603,23.2755,59.5355,-7.09464,9.7554,6.88754,-17.7747,-34.6734,-9.70935,110.2,72.7235,-111.342,-744.773,880.929,-399.151
64,0,-10.3061,,-10.1592,-0.421646,-47.8933,8.14672,,-26.8626,23.2781,59.5264,-7.08643,9.7921,6.77658,-17.7667,-34.6665,-9.81682,110.324,72.7273,-111.345,-744.461,881.169,-398.999
65,0,-10.3905,,-10.2097,-0.35684,-47.9069,8.22331,,-26.8714,23.3043,59.5407,-7.04241,9.74474,6.89817,-17.7041,-34.6962,-9.70867,110.355,72.761,-111.489,-744.504,881.014,-398.906
66,0,-10.3918,,-10.244,-0.309049,-47.9153,8.25651,,-26.8678,23.3201,59.5506,-7.02867,9.72969,6.96935,-17.6661,-34.7243,-9.63163,110.286,72.7885,-111.479,-744.496,880.97,-398.802
67,0,-10.3652,,-10.2443,-0.318285,-47.9136,8.23407,,-26.8793,23.3483,59.5608,-7.06804,9.77024,6.93008,-17.7225,-34.7143,-9.67653,110.152,72.7707,-111.324,-744.614,880.932,-399.024
